,PLAYER_ID,MIN,FG_PCT,FG3_PCT,FTM,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PF,PTS,PLUS_MINUS,SEASON,ROOKIE,ALL_ROOKIE_TEAM_NUMBER
1267,456,9.159684684684686,0.3072972972972973,0.2609459459459459,0.1081081081081081,0.054054054054054,0.1621621621621621,1.2702702702702702,1.4324324324324325,0.5945945945945946,0.3243243243243243,0.1351351351351351,0.054054054054054,1.5135135135135136,2.756756756756757,0.1081081081081081,1999-00,0.0,
215,87,36.409288617886176,0.545280487804878,0.0,3.634146341463415,0.6881951219512196,3.707317073170732,10.402439024390244,14.109756097560975,1.2804878048780488,2.1219512195121952,0.3292682926829268,3.2804878048780486,3.024390243902439,11.48780487804878,-1.695121951219512,1999-00,0.0,
410,156,10.417222222222222,0.3566190476190476,0.0,0.5238095238095238,0.2261904761904762,0.3809523809523809,1.1428571428571428,1.5238095238095235,0.3333333333333333,0.4285714285714285,0.1428571428571428,0.2857142857142857,2.0,3.1904761904761907,-4.095238095238095,1999-00,0.0,
494,185,38.403933333333335,0.4855333333333333,0.19444,4.1466666666666665,0.7226133333333333,2.52,7.973333333333334,10.493333333333334,4.6,2.9066666666666667,1.6,1.7066666666666668,3.52,24.453333333333333,1.7866666666666666,1999-00,0.0,
209,85,10.293455284552843,0.3114634146341463,0.2471463414634146,0.8292682926829268,0.4390243902439024,0.1951219512195122,0.7073170731707317,0.902439024390244,1.6829268292682926,1.146341463414634,0.4146341463414634,0.024390243902439,1.5365853658536586,3.4390243902439024,-0.6341463414634146,1999-00,0.0,
490,184,29.42315476190476,0.4507142857142857,0.2559285714285714,1.6785714285714286,0.53575,0.6071428571428571,1.9285714285714288,2.5357142857142856,2.821428571428572,1.7142857142857142,1.4642857142857142,0.2857142857142857,2.571428571428572,13.607142857142858,0.5714285714285714,1999-00,0.0,
299,111,22.60022988505747,0.4542931034482759,0.043103448275862,1.137931034482759,0.411448275862069,1.6896551724137931,3.310344827586207,5.0,1.0172413793103448,0.896551724137931,0.5517241379310345,0.4310344827586206,2.293103448275862,8.39655172413793,-3.103448275862069,1999-00,0.0,
1258,452,36.04259493670886,0.4395822784810126,0.0189873417721519,3.556962025316456,0.6313417721518987,2.873417721518988,4.784810126582278,7.658227848101266,1.8734177215189876,2.6962025316455698,0.5949367088607594,0.8354430379746836,3.645569620253165,16.59493670886076,0.810126582278481,1999-00,0.0,
418,164,23.582957746478872,0.4038028169014084,0.2370845070422535,0.6619718309859155,0.3263098591549295,0.2394366197183098,1.8309859154929575,2.0704225352112675,4.014084507042254,1.4788732394366195,0.5070422535211268,0.056338028169014,3.380281690140845,5.295774647887324,-0.9295774647887324,1999-00,0.0,
793,281,21.888529411764708,0.4921617647058823,0.0,1.3823529411764706,0.4898088235294118,2.6029411764705883,3.985294117647059,6.588235294117647,0.4117647058823529,0.9558823529411764,0.5882352941176471,0.9705882352941176,3.3823529411764706,7.647058823529412,0.2941176470588235,1999-00,0.0,
659,239,12.61030516431925,0.3393943661971831,0.2099577464788732,1.380281690140845,0.3566901408450704,0.0985915492957746,0.5211267605633803,0.6197183098591549,1.7183098591549295,0.8732394366197183,0.3943661971830985,0.028169014084507,1.2535211267605637,5.661971830985915,0.6338028169014085,1999-00,0.0,
985,361,35.521791666666665,0.4468499999999999,0.325925,3.725,0.6796125,1.3125,3.175,4.4875,2.8,2.075,1.125,0.7625,3.0,18.475,3.2,1999-00,0.0,
482,182,21.0427688172043,0.3944677419354839,0.0994677419354838,1.0161290322580645,0.3470322580645161,1.596774193548387,3.2580645161290325,4.854838709677419,1.564516129032258,1.3709677419354838,0.532258064516129,0.3387096774193548,2.677419354838709,6.032258064516129,-1.0161290322580645,1999-00,0.0,
71,42,20.023755555555557,0.48736,0.0266666666666666,1.64,0.5099733333333333,1.28,2.053333333333333,3.333333333333333,1.413333333333333,1.4533333333333334,0.6133333333333333,0.2266666666666666,2.493333333333333,8.68,-1.88,1999-00,0.0,
787,280,5.636410256410257,0.3589615384615384,0.0,0.7692307692307693,0.2692307692307692,0.5769230769230769,0.9230769230769232,1.5,0.1153846153846153,0.3461538461538461,0.2307692307692307,0.3076923076923077,1.2307692307692308,1.9230769230769231,-0.1538461538461538,1999-00,0.0,
86,45,27.189957264957265,0.3803589743589743,0.3192179487179487,1.8974358974358971,0.5525,0.9230769230769232,2.730769230769231,3.6538461538461537,3.1538461538461537,1.7179487179487178,0.6153846153846154,0.3333333333333333,2.3076923076923075,10.08974358974359,-1.205128205128205,1999-00,0.0,
996,363,29.775142276422763,0.4773170731707317,0.073170731707317,2.8902439024390243,0.6144878048780488,2.1341463414634148,4.609756097560975,6.743902439024391,2.268292682926829,2.268292682926829,1.0121951219512195,0.5487804878048781,3.975609756097561,12.21951219512195,-0.1463414634146341,1999-00,0.0,
425,165,23.776060606060604,0.4434318181818181,0.0,1.568181818181818,0.4406818181818182,1.4772727272727273,4.75,6.227272727272728,1.3863636363636365,1.6590909090909092,0.9318181818181818,1.5909090909090908,2.0,10.340909090909092,-0.8181818181818182,1999-00,0.0,
979,359,17.37568783068783,0.4077301587301588,0.0238095238095238,0.5714285714285714,0.2268571428571428,0.5555555555555556,2.095238095238096,2.6507936507936507,1.0476190476190477,0.7142857142857143,0.3174603174603174,0.2857142857142857,1.809523809523809,5.301587301587301,0.1269841269841269,1999-00,0.0,
391,146,11.284022988505749,0.2620172413793104,0.1051724137931034,0.0344827586206896,0.0143620689655172,0.5172413793103449,1.0517241379310345,1.5689655172413792,0.5689655172413793,0.2241379310344827,0.4310344827586206,0.2758620689655172,0.8620689655172413,2.2413793103448274,0.603448275862069,1999-00,0.0,
644,234,15.816666666666668,0.389,0.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,4.333333333333333,2.0,0.6666666666666666,0.0,2.6666666666666665,3.6666666666666665,5.666666666666667,1999-00,0.0,
1285,461,8.262,0.337025,0.05,0.35,0.1875,1.025,1.55,2.575,0.475,0.325,0.075,0.15,1.25,2.6,0.625,1999-00,0.0,
371,137,21.07780141843972,0.3137446808510638,0.254468085106383,2.297872340425532,0.5360212765957447,0.3191489361702128,1.3617021276595744,1.680851063829787,1.5957446808510638,1.127659574468085,0.8085106382978723,0.1914893617021276,1.7659574468085106,10.914893617021276,-1.702127659574468,1999-00,0.0,
951,353,31.56288617886179,0.4352439024390244,0.3208414634146341,2.7439024390243905,0.7635,0.7926829268292683,2.5,3.292682926829268,6.109756097560975,3.024390243902439,2.0609756097560976,0.1097560975609756,1.670731707317073,16.21951219512195,0.7560975609756098,1999-00,0.0,
1314,468,20.62072580645161,0.4469032258064516,0.407,1.7258064516129032,0.6378548387096774,0.6129032258064516,1.9516129032258065,2.564516129032258,2.419354838709677,1.3709677419354838,1.2096774193548387,0.1129032258064516,1.6774193548387095,7.983870967741935,2.903225806451613,1999-00,0.0,
374,138,7.703299319727891,0.1454081632653061,0.0,0.4693877551020408,0.1785714285714285,0.4693877551020408,1.0408163265306123,1.510204081632653,0.2244897959183673,0.4897959183673469,0.3265306122448979,0.3061224489795918,1.2653061224489797,1.653061224489796,-1.4081632653061225,1999-00,0.0,
534,198,21.05835978835979,0.4634126984126984,0.2817460317460317,0.8253968253968254,0.3439206349206349,0.873015873015873,2.9047619047619047,3.7777777777777777,1.0634920634920637,0.873015873015873,0.3492063492063492,0.3809523809523809,2.873015873015873,7.349206349206349,0.3174603174603174,1999-00,0.0,
383,145,22.8839375,0.424425,0.3890375,1.5,0.581775,0.7875,2.6,3.3875,0.9,1.05,0.5625,0.3,2.3125,10.1625,-1.025,1999-00,0.0,
529,197,18.04704954954955,0.362972972972973,0.2922297297297297,0.527027027027027,0.2342297297297297,0.8783783783783784,2.581081081081081,3.45945945945946,0.972972972972973,0.5135135135135135,0.9054054054054054,0.5945945945945946,2.3378378378378377,6.094594594594595,0.8108108108108109,1999-00,0.0,
180,76,29.906328502415462,0.4228405797101449,0.2577246376811594,3.028985507246377,0.7106811594202899,2.4927536231884058,4.202898550724638,6.695652173913044,1.3043478260869563,1.8115942028985508,0.8115942028985508,0.3478260869565217,2.391304347826087,16.6231884057971,-1.6376811594202898,1999-00,0.0,
49,28,15.359298245614037,0.4191315789473684,0.0,0.8947368421052632,0.2872894736842105,0.4736842105263157,1.394736842105263,1.868421052631579,1.131578947368421,0.5,0.3157894736842105,0.2105263157894736,2.1052631578947367,4.0,-0.0526315789473684,1999-00,0.0,
185,77,8.881354166666666,0.3389999999999999,0.1128541666666666,0.4166666666666667,0.2239583333333333,0.2916666666666667,0.3958333333333333,0.6875,1.1041666666666667,0.4166666666666667,0.2083333333333333,0.0,0.9583333333333334,3.1666666666666665,-0.4166666666666667,1999-00,0.0,
101,53,28.114219409282697,0.4163417721518987,0.367746835443038,1.5949367088607596,0.587987341772152,0.6075949367088608,2.5443037974683542,3.151898734177215,2.4430379746835444,1.6455696202531649,0.9240506329113924,0.1139240506329113,1.9746835443037976,7.468354430379747,3.2658227848101267,1999-00,0.0,
635,226,3.7736666666666654,0.1,0.0,0.4,0.25,0.0,0.5,0.5,0.2,0.2,0.4,0.1,0.8,0.6,-1.3,1999-00,0.0,
639,228,9.81258064516129,0.2673870967741935,0.0,0.4677419354838709,0.2338709677419354,0.7258064516129032,1.467741935483871,2.193548387096774,0.5483870967741935,0.7419354838709677,0.2741935483870967,0.2096774193548387,1.4516129032258065,2.177419354838709,-0.5967741935483871,1999-00,0.0,
830,296,17.987499999999997,0.3898292682926829,0.2543170731707317,0.7682926829268293,0.3201219512195122,0.7682926829268293,1.646341463414634,2.414634146341464,1.670731707317073,1.0609756097560976,0.6341463414634146,0.3170731707317073,2.475609756097561,6.512195121951219,3.207317073170732,1999-00,0.0,
318,121,32.821290322580644,0.4652903225806451,0.0,3.338709677419355,0.6529032258064515,2.2580645161290325,7.483870967741935,9.741935483870968,0.935483870967742,2.290322580645161,0.5806451612903226,1.3548387096774193,3.161290322580645,14.983870967741936,2.3225806451612905,1999-00,0.0,
518,193,38.24589430894309,0.4644390243902439,0.0,3.829268292682927,0.7020487804878048,1.7682926829268293,6.7560975609756095,8.524390243902438,4.475609756097561,1.951219512195122,0.902439024390244,0.3536585365853658,2.682926829268293,11.560975609756095,2.1341463414634148,1999-00,0.0,
92,49,8.983833333333333,0.3816666666666666,0.0,0.7666666666666667,0.2857,0.8,1.4666666666666666,2.2666666666666666,0.3,0.5333333333333333,0.0,0.4,1.7333333333333334,3.5,0.6666666666666666,1999-00,0.0,
515,192,19.158434343434344,0.3552424242424242,0.3216515151515151,0.7272727272727273,0.3323333333333333,0.2424242424242424,1.3636363636363635,1.606060606060606,1.0454545454545454,0.4545454545454545,0.4242424242424242,0.1363636363636363,1.5757575757575757,5.590909090909091,-1.6666666666666667,1999-00,0.0,
54,29,15.868964646464647,0.338969696969697,0.0,0.4393939393939394,0.1798030303030303,1.606060606060606,1.878787878787879,3.484848484848485,0.5454545454545454,0.5757575757575758,0.3939393939393939,1.7727272727272727,3.106060606060606,2.378787878787879,-0.3333333333333333,1999-00,0.0,
510,190,7.464666666666667,0.3400399999999999,0.0,1.04,0.35624,0.44,1.44,1.88,0.08,0.4,0.08,0.64,1.68,2.64,-2.68,1999-00,0.0,
823,292,13.649476190476191,0.4157142857142857,0.0,0.7428571428571429,0.2498,1.4,3.2857142857142856,4.685714285714286,0.4571428571428571,0.5428571428571428,0.3142857142857143,0.2857142857142857,1.9428571428571428,3.7142857142857135,2.0,1999-00,0.0,
817,288,15.663333333333332,0.41552,0.0,1.34,0.47434,1.44,2.74,4.18,0.84,1.1,0.24,0.32,1.66,6.66,-1.2,1999-00,0.0,
968,358,37.546055555555554,0.4728333333333333,0.2585833333333333,3.7666666666666666,0.7099833333333333,1.5166666666666666,4.266666666666667,5.783333333333333,5.25,2.55,1.5666666666666669,0.6333333333333333,2.716666666666667,16.916666666666668,6.116666666666666,1999-00,0.0,
1297,467,39.03268656716418,0.399044776119403,0.3200746268656716,3.029850746268657,0.7169402985074627,1.4328358208955223,5.776119402985074,7.208955223880597,10.119402985074627,3.373134328358209,2.0,0.417910447761194,2.208955223880597,14.313432835820896,4.552238805970149,1999-00,0.0,
1292,462,17.627205882352943,0.3309117647058823,0.0147058823529411,1.2647058823529411,0.3774411764705882,0.8529411764705882,2.588235294117647,3.4411764705882355,0.5294117647058824,0.5882352941176471,0.5588235294117647,0.1470588235294117,2.3823529411764706,4.411764705882353,-1.3823529411764706,1999-00,0.0,
196,82,8.156666666666666,0.3729999999999999,0.0,0.2857142857142857,0.1428571428571428,0.7142857142857143,2.0,2.7142857142857144,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.2857142857142857,1.8571428571428568,2.0,-0.8571428571428571,1999-00,0.0,
200,84,39.96447154471544,0.4290487804878049,0.2550731707317073,4.195121951219512,0.8268658536585366,0.5975609756097561,3.658536585365854,4.2560975609756095,4.048780487804878,2.756097560975609,1.329268292682927,0.2682926829268293,2.2439024390243905,18.585365853658537,2.0853658536585367,1999-00,0.0,
1246,448,28.36772357723577,0.5630975609756097,0.0,1.0,0.3412560975609756,2.463414634146341,3.9390243902439024,6.402439024390244,2.9878048780487805,1.6219512195121952,1.3780487804878048,1.804878048780488,2.475609756097561,5.975609756097561,3.1463414634146343,1999-00,0.0,
229,89,37.3246835443038,0.3695569620253164,0.2836962025316455,2.481012658227848,0.5904177215189873,0.430379746835443,3.5063291139240507,3.9367088607594938,9.037974683544304,2.79746835443038,0.8607594936708861,0.1392405063291139,1.8734177215189876,16.139240506329113,-0.5822784810126582,1999-00,0.0,
775,278,11.66412429378531,0.4114406779661017,0.0,0.6271186440677966,0.263322033898305,0.711864406779661,1.2542372881355932,1.9661016949152543,0.8983050847457628,0.6440677966101694,0.4576271186440678,0.1864406779661017,1.1694915254237288,3.440677966101695,-1.4576271186440677,1999-00,0.0,
474,180,13.597004830917877,0.3674927536231884,0.2202898550724637,1.1594202898550725,0.4263333333333333,0.2463768115942029,0.8405797101449275,1.0869565217391304,1.855072463768116,0.782608695652174,0.391304347826087,0.072463768115942,1.5072463768115942,4.710144927536232,1.2318840579710144,1999-00,0.0,
457,177,21.62483333333333,0.4340125,0.115625,0.9875,0.310325,0.3125,1.375,1.6875,3.7375,0.7375,0.8125,0.05,1.4875,5.125,0.25,1999-00,0.0,
749,270,35.318267543859655,0.4186447368421053,0.0,1.0526315789473684,0.4035131578947368,2.1973684210526314,5.578947368421052,7.776315789473684,2.473684210526316,0.8026315789473685,0.7236842105263158,0.7894736842105263,2.526315789473684,8.052631578947368,1.2236842105263157,1999-00,0.0,
742,262,12.189333333333334,0.27145,0.0,0.15,0.1,1.65,2.4,4.05,0.45,0.2,0.4,0.4,1.5,1.35,-0.75,1999-00,0.0,
1070,386,13.432194444444445,0.3792833333333333,0.15,0.8333333333333334,0.3291833333333333,0.2166666666666666,0.8,1.0166666666666666,2.316666666666667,1.0,0.65,0.0166666666666666,0.7833333333333333,5.283333333333333,-0.95,1999-00,0.0,
1193,436,35.53168699186992,0.4522560975609756,0.0,2.463414634146341,0.624780487804878,1.6097560975609757,4.121951219512195,5.7317073170731705,3.0121951219512195,2.7439024390243905,0.8170731707317073,0.2560975609756097,3.6463414634146334,14.878048780487806,-2.8536585365853657,1999-00,0.0,
1187,435,20.773742138364774,0.4881509433962264,0.0188679245283018,1.528301886792453,0.4663396226415094,1.849056603773585,3.339622641509434,5.188679245283019,0.7924528301886793,1.1886792452830188,0.2641509433962264,0.6415094339622641,1.4528301886792452,7.962264150943396,-4.0,1999-00,0.0,
1179,432,10.78309523809524,0.3371964285714285,0.0743928571428571,0.1428571428571428,0.0535714285714285,0.8214285714285714,1.5178571428571428,2.3392857142857144,0.4821428571428571,0.3571428571428571,0.2678571428571428,0.1785714285714285,1.3035714285714286,2.142857142857143,-2.625,1999-00,0.0,
1172,431,30.401097560975607,0.4215365853658537,0.024390243902439,6.012195121951219,0.7487926829268292,2.817073170731707,6.024390243902439,8.841463414634147,1.6829268292682926,3.548780487804878,1.2195121951219512,1.170731707317073,4.524390243902439,17.841463414634145,-1.6219512195121952,1999-00,0.0,
1076,389,31.900982142857146,0.4108214285714285,0.2358214285714285,3.4285714285714284,0.6229464285714286,1.3392857142857142,3.5357142857142856,4.875,4.714285714285714,2.607142857142857,1.375,0.5,2.0,14.821428571428571,0.5892857142857143,1999-00,0.0,
268,103,16.260086206896553,0.3470689655172413,0.3088275862068965,1.2413793103448276,0.3617931034482758,0.5344827586206896,1.6896551724137931,2.2241379310344827,1.1206896551724137,0.8620689655172413,0.7586206896551724,0.3793103448275862,2.189655172413793,6.827586206896552,3.362068965517241,1999-00,0.0,
1167,428,15.285333333333332,0.4145999999999999,0.19165,1.25,0.4025,0.65,0.8,1.45,1.7,1.2,0.85,0.0,1.3,6.0,-3.8,1999-00,0.0,
1158,423,21.29594117647059,0.4290588235294117,0.1215647058823529,3.1294117647058823,0.5252117647058824,1.811764705882353,4.094117647058823,5.905882352941177,0.8352941176470589,1.988235294117647,0.9647058823529412,0.2705882352941176,2.8941176470588235,11.929411764705884,-0.6588235294117647,1999-00,0.0,
733,258,21.02095238095238,0.4788412698412698,0.0158730158730158,1.7777777777777777,0.5104444444444445,1.9206349206349207,3.5396825396825395,5.4603174603174605,1.0158730158730158,1.3333333333333333,0.5079365079365079,0.4444444444444444,2.634920634920635,7.285714285714286,1.9365079365079363,1999-00,0.0,
450,176,7.1437719298245606,0.3283157894736841,0.0,0.3684210526315789,0.1622631578947368,0.4210526315789473,1.3157894736842106,1.736842105263158,0.2631578947368421,0.631578947368421,0.0526315789473684,0.3157894736842105,1.0526315789473684,2.1578947368421053,1.263157894736842,1999-00,0.0,
1087,393,31.71033816425121,0.4223188405797101,0.0144927536231884,3.101449275362319,0.6173478260869565,1.0579710144927537,2.6956521739130435,3.753623188405797,7.521739130434782,2.710144927536232,1.3623188405797102,0.2608695652173913,2.130434782608696,12.594202898550725,-3.565217391304348,1999-00,0.0,
1150,422,31.408963414634144,0.4700975609756098,0.0121951219512195,1.3902439024390243,0.4657560975609756,0.4024390243902439,1.524390243902439,1.9268292682926829,5.987804878048781,1.7073170731707317,0.926829268292683,0.2195121951219512,1.829268292682927,11.207317073170731,3.0853658536585367,1999-00,0.0,
717,255,37.50373873873874,0.4842162162162162,0.2186891891891892,6.486486486486487,0.7643513513513513,1.3108108108108107,5.3108108108108105,6.621621621621622,5.202702702702703,3.2432432432432434,1.391891891891892,0.581081081081081,2.5675675675675675,25.75675675675676,3.2432432432432434,1999-00,0.0,
1139,417,18.582954545454545,0.3974242424242424,0.1515151515151515,1.2272727272727273,0.4379393939393939,0.4242424242424242,1.6666666666666667,2.090909090909091,1.681818181818182,0.6666666666666666,0.4090909090909091,0.2121212121212121,1.7575757575757576,6.46969696969697,-1.318181818181818,1999-00,0.0,
265,100,12.283260869565217,0.2492608695652174,0.0978260869565217,0.6086956521739131,0.25,0.1739130434782608,0.8260869565217391,1.0,1.0434782608695652,0.2608695652173913,0.1739130434782608,0.0434782608695652,1.434782608695652,3.347826086956522,-3.652173913043478,1999-00,0.0,
247,95,22.69691111111111,0.46556,0.0,1.0133333333333334,0.3828933333333333,1.68,3.013333333333333,4.693333333333333,0.8133333333333334,1.16,0.4133333333333333,0.4133333333333333,3.333333333333333,5.653333333333333,-1.4,1999-00,0.0,
1096,397,36.93304526748971,0.451358024691358,0.3985925925925926,4.604938271604938,0.8242839506172839,0.6172839506172839,2.333333333333333,2.950617283950617,2.308641975308642,1.5925925925925926,1.0493827160493827,0.3086419753086419,1.5555555555555556,18.14814814814815,3.382716049382716,1999-00,0.0,
259,98,29.084629629629628,0.3727361111111111,0.3003888888888888,0.5138888888888888,0.1535833333333333,1.1527777777777777,3.555555555555556,4.708333333333333,1.7083333333333333,1.3194444444444444,1.3055555555555556,0.2222222222222222,1.6388888888888888,10.84722222222222,0.3333333333333333,1999-00,0.0,
443,170,4.323809523809524,0.3571428571428571,0.0,0.4285714285714285,0.2857142857142857,0.0,0.8571428571428571,0.8571428571428571,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.0,1.0,1.5714285714285714,1.2857142857142858,1999-00,0.0,
1105,399,14.08575117370892,0.4293098591549296,0.0,0.9154929577464788,0.3038309859154929,1.1549295774647887,2.3380281690140845,3.492957746478873,0.9577464788732394,0.9859154929577464,0.4084507042253521,0.7323943661971831,2.380281690140845,4.352112676056338,-0.7183098591549296,1999-00,0.0,
254,96,21.612359307359306,0.4025454545454545,0.1818181818181818,2.324675324675325,0.5785194805194805,1.025974025974026,3.2857142857142856,4.311688311688312,2.5584415584415585,1.2987012987012987,0.4805194805194805,0.2207792207792207,2.363636363636364,7.454545454545454,2.4545454545454546,1999-00,0.0,
78,43,19.837540650406503,0.4174756097560976,0.3339268292682927,1.3658536585365857,0.4451219512195122,0.2439024390243902,1.3902439024390243,1.6341463414634143,3.817073170731707,1.304878048780488,0.6707317073170732,0.0609756097560975,2.024390243902439,7.829268292682927,-0.7195121951219512,1999-00,0.0,
1113,400,7.376666666666667,0.385,0.05,0.55,0.2125,0.55,1.65,2.2,0.2,0.6,0.25,0.1,0.75,2.7,-1.3,1999-00,0.0,
1060,384,19.484676616915426,0.3836865671641791,0.1678955223880597,0.1343283582089552,0.0820895522388059,0.3432835820895522,1.7164179104477613,2.0597014925373136,1.1940298507462686,0.6865671641791045,0.6567164179104478,0.208955223880597,2.3582089552238807,3.985074626865672,-1.9104477611940296,1999-00,0.0,
542,201,9.830992907801418,0.1727446808510638,0.0,0.1914893617021276,0.0727021276595744,1.3404255319148937,1.553191489361702,2.893617021276596,0.1063829787234042,0.3829787234042553,0.1489361702127659,0.4468085106382978,2.021276595744681,1.1702127659574468,-1.6595744680851063,1999-00,0.0,
709,252,35.92243902439024,0.5144146341463415,0.0121951219512195,7.182926829268292,0.7870853658536585,2.0609756097560976,7.439024390243903,9.5,3.707317073170732,2.817073170731707,0.9634146341463414,0.8658536585365854,2.792682926829268,25.54878048780488,5.865853658536586,1999-00,0.0,
277,105,33.486304347826085,0.3780724637681159,0.3464927536231884,0.8115942028985508,0.3466231884057971,0.391304347826087,4.434782608695652,4.826086956521739,2.9855072463768115,0.8985507246376812,1.289855072463768,0.2463768115942029,2.260869565217391,7.333333333333333,2.9420289855072466,1999-00,0.0,
1005,364,18.088584905660376,0.3174716981132076,0.2141698113207547,1.1132075471698113,0.3148301886792453,0.1886792452830188,1.320754716981132,1.509433962264151,1.169811320754717,0.7169811320754716,0.4150943396226415,0.0188679245283018,1.320754716981132,6.566037735849057,-0.0754716981132075,1999-00,0.0,
1009,365,19.785104166666667,0.3200625,0.19271875,1.34375,0.44271875,0.90625,3.3125,4.21875,1.09375,0.59375,0.90625,0.40625,2.53125,4.34375,2.0625,1999-00,0.0,
1017,369,27.62215277777777,0.3994027777777778,0.3687083333333333,0.6666666666666666,0.2708333333333333,0.3055555555555556,2.861111111111111,3.1666666666666665,4.166666666666667,1.4166666666666667,1.3194444444444444,0.2222222222222222,2.4444444444444446,7.333333333333333,2.486111111111111,1999-00,0.0,
1237,446,19.54376623376623,0.4013246753246753,0.2314285714285714,1.025974025974026,0.3471818181818182,0.6883116883116883,1.7402597402597402,2.4285714285714284,1.2987012987012987,0.5454545454545454,0.8441558441558441,0.0779220779220779,1.2727272727272727,6.662337662337662,-0.0649350649350649,1999-00,0.0,
673,243,23.832682926829268,0.4012439024390244,0.2333414634146341,1.475609756097561,0.4447195121951219,0.573170731707317,2.426829268292683,3.0,2.926829268292683,1.3780487804878048,1.3170731707317074,0.2195121951219512,2.365853658536585,7.963414634146342,0.6341463414634146,1999-00,0.0,
16,15,22.81597777777778,0.39228,0.3346933333333333,1.1333333333333333,0.3759066666666666,0.9866666666666668,1.9733333333333332,2.96,1.08,0.76,0.5866666666666667,0.1733333333333333,1.8666666666666667,8.72,-6.026666666666666,1999-00,0.0,
4,3,21.958214285714284,0.4179285714285714,0.0,1.3095238095238095,0.4064285714285714,2.0476190476190474,3.523809523809524,5.571428571428571,1.0238095238095235,1.1666666666666667,1.0714285714285714,0.238095238095238,2.571428571428572,4.833333333333333,-1.4761904761904765,1999-00,0.0,
287,109,22.1806798245614,0.4263684210526316,0.1727894736842105,1.1710526315789471,0.4537236842105263,1.75,3.0,4.75,1.5526315789473684,0.9605263157894736,1.105263157894737,1.0526315789473684,2.486842105263158,5.7368421052631575,5.144736842105263,1999-00,0.0,
283,107,13.50559523809524,0.3203809523809524,0.2698333333333333,0.2142857142857142,0.0952380952380952,0.3095238095238095,1.0238095238095235,1.3333333333333333,0.3333333333333333,0.4761904761904761,0.3095238095238095,0.0,1.0714285714285714,4.238095238095238,1.5238095238095235,1999-00,0.0,
766,275,38.64634146341464,0.4822682926829268,0.3797560975609756,3.414634146341464,0.6910487804878048,0.4634146341463415,2.841463414634146,3.304878048780488,2.731707317073171,2.268292682926829,0.7926829268292683,0.1707317073170731,2.6707317073170733,19.682926829268293,1.8780487804878048,1999-00,0.0,
1228,445,26.027257383966244,0.3998734177215189,0.363886075949367,0.7721518987341772,0.305253164556962,0.5569620253164557,2.8227848101265822,3.3797468354430378,1.8481012658227849,0.759493670886076,0.5063291139240507,0.240506329113924,1.5063291139240509,9.20253164556962,-1.1265822784810129,1999-00,0.0,
468,179,15.364518518518516,0.3514444444444444,0.1470444444444444,1.4222222222222225,0.4558666666666666,0.5111111111111111,1.3555555555555556,1.8666666666666667,1.3555555555555556,0.7333333333333333,0.4,0.2666666666666666,1.2444444444444445,5.622222222222222,0.6,1999-00,0.0,
1026,371,22.466260162601625,0.408109756097561,0.3340975609756098,0.3048780487804878,0.1392317073170731,0.6097560975609756,4.146341463414634,4.7560975609756095,1.0365853658536586,0.5609756097560976,0.4634146341463415,0.2926829268292683,2.951219512195122,6.682926829268292,0.1341463414634146,1999-00,0.0,
1031,375,34.75788888888889,0.4148833333333333,0.28335,3.4,0.6457166666666667,1.05,3.25,4.3,3.65,2.8,0.6833333333333333,0.1,2.2,19.3,-1.45,1999-00,0.0,
684,244,17.738903508771926,0.3289473684210526,0.3067631578947368,0.2894736842105263,0.125,0.2368421052631578,1.1842105263157894,1.4210526315789471,2.263157894736842,1.0263157894736843,0.631578947368421,0.131578947368421,1.631578947368421,6.947368421052632,-0.1052631578947368,1999-00,0.0,
1223,442,9.012222222222222,0.3097666666666666,0.0,0.5,0.2,0.9666666666666668,1.2666666666666666,2.2333333333333334,0.4333333333333333,0.4333333333333333,0.3333333333333333,0.2666666666666666,2.2333333333333334,1.7666666666666666,-3.6666666666666665,1999-00,0.0,
1037,376,6.458496732026144,0.1960588235294117,0.0,0.1176470588235294,0.0490196078431372,0.3529411764705882,1.0588235294117647,1.411764705882353,0.1372549019607843,0.4313725490196078,0.1176470588235294,0.1764705882352941,1.588235294117647,0.7843137254901961,-1.1372549019607845,1999-00,0.0,
431,166,25.516125,0.374625,0.1835375,1.25,0.4277125,1.2,3.0125,4.2125,3.375,1.65,1.0625,0.4875,2.05,6.9625,4.1375,1999-00,0.0,
1215,441,32.0143018018018,0.4406621621621622,0.3294864864864865,2.756756756756757,0.5967297297297297,1.7162162162162162,4.0,5.716216216216216,1.7837837837837838,2.4864864864864864,1.4189189189189189,0.4864864864864865,2.810810810810811,15.87837837837838,-2.9324324324324325,1999-00,0.0,
1051,383,30.995285087719296,0.4056447368421053,0.1337105263157894,2.381578947368421,0.5508157894736843,1.0789473684210529,2.6447368421052637,3.723684210526316,2.763157894736842,1.1710526315789471,1.8289473684210529,0.5394736842105263,2.776315789473684,13.06578947368421,-0.6973684210526315,1999-00,0.0,
